Start,End,Open,High,Low,Close,Volume,Market Cap
2018-01-12,2018-01-13,13571.758126006,14364.992142127,13108.291157969,14089.112033817,12799444154.485203,232155990926.1445
2018-01-11,2018-01-12,15120.84411144,15152.804514005,13113.737744593,13501.981444344,15709420580.702599,233207775642.15952
2018-01-10,2018-01-11,14705.367542398,15065.002517675,13822.149498706,15065.002517675,15928534701.27195,241449931229.67554
2018-01-09,2018-01-10,15190.761147069,16153.556214671,14491.073050464,14710.596362322,16217162079.831577,253514317696.62625
2018-01-08,2018-01-09,16265.340844756,18578.493142396,13940.416001941,15218.632857746,15332152745.846203,263409481941.7531
2018-01-07,2018-01-08,17147.576402894,17147.576402894,15811.120768799,16515.287371965,14928537112.943415,284648058031.04846
2018-01-06,2018-01-07,17025.656424047,17179.033573147,16336.056215275,17162.016412946,18955266190.68127,288261636551.30023
2018-01-05,2018-01-06,15197.764745391,17161.635003707,14878.0481744,16989.161481747,19609983790.018677,271843354493.04135
2018-01-04,2018-01-05,15168.972365175,16708.709266664,14286.669853351,15163.898947535,17853763690.763954,251036679559.87494
2018-01-03,2018-01-04,14895.27536735,15646.498637585,14470.737671493,15079.15218495,15486225672.354582,253883215212.24066
2018-01-02,2018-01-03,13644.693035103,15468.208138312,13195.873515272,14938.176676247,11519263413.096798,234598412922.9719
2018-01-01,2018-01-02,14046.002763769,14521.965544256,12980.811131472,13577.188554957,9527935461.62658,229222912291.63074
2017-12-31,2018-01-01,12596.018572226,14298.865844503,12395.289474931,14033.567993366,11818683013.594137,229602652718.70227
2017-12-30,2017-12-31,14594.7681588,14597.772283242,11963.480302022,12732.356011521,12985849499.113476,223296215550.06342
2017-12-29,2017-12-30,14600.370233856,15246.859046803,14283.942978551,14598.572319084,10934752171.173265,247927328427.95193
2017-12-28,2017-12-29,15536.644409597,15805.690990186,13869.467088288,14432.831059998,11081659460.095589,248019839494.5784
2017-12-27,2017-12-28,16076.9073565,17398.005999463,14692.586756247,15783.753081556,11113068163.24386,268700778107.6907
2017-12-26,2017-12-27,13967.014433086,16408.580197638,13877.437734197,16101.495551933,10838918040.495125,260115217157.26498
2017-12-25,2017-12-26,13868.871856886,14663.416829383,13044.101982054,13965.211657038,9706645690.309687,235117450940.96014
2017-12-24,2017-12-25,14159.446340004,14976.380227885,12155.933488041,13812.876812572,10635564244.444635,229493846731.4169
2017-12-23,2017-12-24,13784.652173892,15732.368125741,13647.821543621,14181.532063374,15948239607.746323,248384683379.36194
2017-12-22,2017-12-23,15609.624800956,15883.312989692,11453.81051494,13693.825728522,16533427871.118507,233948703033.8637
2017-12-21,2017-12-22,16632.217993327,17469.542480621,14987.566488979,15621.411719764,16452025087.303135,268284841980.91248
2017-12-20,2017-12-21,17713.380966756,17936.128139459,16011.891164051,16599.691361082,17654903176.803185,285300863876.288
2017-12-19,2017-12-20,18969.614240256,19187.677925234,17249.070313747,17700.778424238,13477194445.889875,309193886352.34045
2017-12-18,2017-12-19,19184.874580834,19257.121229801,18285.145613971,18931.204938959,11756211908.461891,313979049076.5487
2017-12-17,2017-12-18,19417.860788762,19927.185336626,18860.385714703,19156.710367786,11897297708.143185,325803227468.5397
2017-12-16,2017-12-17,17663.904828516,19634.974416421,17476.876357251,19427.474509164,9276249144.221619,308773906119.54333
2017-12-15,2017-12-16,16456.756296301,18037.339896708,16450.685630241,17650.289757329,12710750385.058165,296377313361.4339
2017-12-14,2017-12-15,16245.233910544,16830.664783027,15952.802267361,16454.932615977,10943444493.866903,275916678471.3632
2017-12-13,2017-12-14,16819.041039848,16938.01769564,15757.988245315,16225.024397943,11262015467.431816,286394884030.2929
2017-12-12,2017-12-13,16841.086566729,17416.953042306,16065.167992079,16798.025540273,10571922382.66726,282585767672.3929
2017-12-11,2017-12-12,15322.77282757,17501.262183726,15322.77282757,16774.994581389,11387045739.000187,281581170209.7246
2017-12-10,2017-12-11,15159.236376816,15913.390065812,13161.048339075,15565.861910816,10291186742.55354,243397487905.85233
2017-12-09,2017-12-10,16578.11273996,16758.600041108,13516.391263554,15082.847365234,11568857443.69815,258507420323.2845
2017-12-08,2017-12-09,18057.850487517,18524.471448559,14548.940846859,16592.803823287,16565034661.687695,270616403517.8644
2017-12-07,2017-12-08,14060.914971738,18074.175480727,13771.221810388,18074.175480727,13326830861.232069,263149179991.9411
2017-12-06,2017-12-07,11874.395923311,14076.491858909,11874.395923311,14063.249148977,8248840472.691519,215506765594.4042
2017-12-05,2017-12-06,11665.227599752,11985.21486209,11595.802603823,11896.907904795,5704204856.887611,197741067053.6178
2017-12-04,2017-12-05,11318.919770069,11645.096035778,11073.096940763,11645.096035778,5876343718.352763,191174249569.53552
2017-12-03,2017-12-04,11048.835144428,11823.20125446,10842.238446681,11304.617026381,4439198029.6048155,190783469525.9246
2017-12-02,2017-12-03,10957.085129307,11336.667286894,10864.034387152,11052.132884524,5508931178.2112465,185463195267.97214
2017-12-01,2017-12-02,10215.701153937,11026.034874911,9685.536842903,10967.664817444,6944962388.94359,172803148615.25565
2017-11-30,2017-12-01,9928.125211352,10819.727722929,9279.648580659,10273.825569864,9672067533.355867,167350015163.71964
2017-11-29,2017-11-30,10169.643284032,11498.106119672,9380.151451218,9780.735747872,6568561632.136984,175387674555.36154
2017-11-28,2017-11-29,9848.886054634,10191.743676812,9784.573314,10165.721114119,4680883317.284536,166954947467.82626
2017-11-27,2017-11-28,9372.693821919,9849.762582817,9362.589888209,9845.460026237,4702641439.374751,161797383516.1857
2017-11-26,2017-11-27,8810.907356877,9533.163069933,8807.993351472,9359.825973887,4253796435.542221,151671856060.99677
2017-11-25,2017-11-26,8264.411949629,8820.874113671,8225.061712247,8820.874113671,3764586979.14704,142063750452.1364
2017-11-24,2017-11-25,8070.247953901,8379.714926737,7971.92537997,8268.087281862,4071299796.690899,137529515577.13965
2017-11-23,2017-11-24,8227.363928054,8259.84958766,8079.707292324,8079.707292324,3341993773.682932,136778595712.3664
2017-11-22,2017-11-23,8111.756928187,8298.527602996,8099.010105746,8235.703376596,3221352828.0411453,136381693087.00891
2017-11-21,2017-11-22,8211.555402853,8332.168952485,7812.695462267,8100.19521598,3930337074.264238,136213790533.09367
2017-11-20,2017-11-21,8014.61564605,8260.812429177,7925.767371356,8216.796397136,2889658370.712026,135335157185.61064
2017-11-19,2017-11-20,7775.150351337,8043.240302154,7654.556186671,8023.985992887,2603344061.4870615,130323209913.76187
2017-11-18,2017-11-19,7705.225707443,7844.769045216,7471.536430323,7786.062737767,4020111615.2738156,128436103256.25719
2017-11-17,2017-11-18,7858.644663859,8010.473776451,7562.14573717,7738.847173785,4169241053.765207,130829538826.11955
2017-11-16,2017-11-17,7336.675526412,7950.359952508,7199.878647209,7849.171538248,3838014141.38426,124808733486.58612
2017-11-15,2017-11-16,6647.507719863,7362.400701481,6647.507719863,7322.818342661,3292612975.997738,117616882446.41118
2017-11-14,2017-11-15,6581.989102629,6780.150295617,6476.23923771,6647.346079806,4029832335.5824056,109844115216.12793
2017-11-13,2017-11-14,5989.778473489,6850.464043522,5948.677376189,6577.853346834,4220355222.0873775,106133349903.46675
2017-11-12,2017-11-13,6355.853306399,6480.458934519,5614.214077563,5991.383038848,3190841731.7338734,101632307451.49808
2017-11-11,2017-11-12,6598.365157773,6862.041484515,6279.384685243,6356.625594187,5021218783.006669,109914851262.82228
2017-11-10,2017-11-11,7179.91194145,7379.149901849,6447.167476084,6613.680938331,3677208837.928492,116088127630.82205
2017-11-09,2017-11-10,7470.06912418,7470.06912418,7109.098796218,7149.000472163,4128846790.458932,120949042063.3935
2017-11-08,2017-11-09,7161.255830963,7732.574136008,7136.077818823,7486.64879677,2603250960.664064,122749670296.7691
2017-11-07,2017-11-08,7048.212497433,7278.11100612,7048.212497433,7168.998589105,2605319540.770456,118894803412.33217
2017-11-06,2017-11-07,7402.650704073,7461.217988597,7046.31279989,7046.31279989,2520722367.671421,121854715778.98196
2017-11-05,2017-11-06,7394.381478481,7618.518167368,7325.719049021,7392.794234066,1991166333.1854892,124796270051.01147
2017-11-04,2017-11-05,7210.187115007,7474.3317842,7086.198730401,7391.414501478,2663039123.769735,120410490998.60225
2017-11-03,2017-11-04,7085.737224116,7435.765574742,6994.68355965,7207.199066492,3709943045.7844596,120854975384.77641
2017-11-02,2017-11-03,6755.903777062,7461.508550247,6755.903777062,7083.6023655,3650530786.538829,117105844479.87898
2017-11-01,2017-11-02,6433.49785799,6751.169850192,5828.476859231,6751.169850192,2422158632.5313272,108548952808.03737
2017-10-31,2017-11-01,6079.307558216,6443.118173836,6038.268904191,6443.118173836,1610869661.4619977,104013174138.2055
2017-10-30,2017-10-31,6124.058615846,6168.496593142,5996.44095039,6086.122428903,2191261217.655542,101153498648.61269
2017-10-29,2017-10-30,5749.563998586,6216.524432728,5728.870270094,6146.589797876,1602732524.7408447,97802078340.39246
2017-10-28,2017-10-29,5757.659835165,5854.622466458,5664.157128401,5739.102224984,1469730114.5554504,96288173425.24153
2017-10-27,2017-10-28,5899.190788484,5981.333650661,5722.633627025,5752.4485646,1816195876.8935373,97141755422.61601
2017-10-26,2017-10-27,5720.446474631,5955.709382936,5684.729787348,5897.44143375,1826168891.6167548,97288968624.33589
2017-10-25,2017-10-26,5527.282209773,5727.942644134,5394.936588464,5725.302354213,2133954216.7710502,92262494594.85838
2017-10-24,2017-10-25,5929.837026616,5929.837026616,5505.114632019,5526.928735913,2982315189.5336637,94106793155.95326
2017-10-23,2017-10-24,6012.756880222,6071.358448299,5694.409326599,5946.926591898,1919863137.8897533,98037154916.29512
2017-10-22,2017-10-23,6035.40672462,6083.978976363,5763.931731545,6018.877566805,2075433694.174529,98790684852.38954
2017-10-21,2017-10-22,5990.353327021,6188.334969636,5960.34793276,6035.445672707,2357226249.417167,101572370054.01404
2017-10-20,2017-10-21,5668.162861525,6039.676943382,5613.489698873,6000.942901889,1661760080.0462751,96682383087.94476
2017-10-19,2017-10-20,5579.595965387,5720.290661305,5520.490616606,5666.941921215,2003847685.4812458,93912007254.39932
2017-10-18,2017-10-19,5611.877991376,5611.877991376,5157.86648097,5586.322399706,1765142429.118285,89892381122.07658
2017-10-17,2017-10-18,5724.27654055,5731.292042678,5447.921209153,5608.72041308,1674450922.6645887,93184090989.83801
2017-10-16,2017-10-17,5682.169341059,5749.304719946,5570.774781045,5715.959489158,1868309529.009332,94126663668.5005
2017-10-15,2017-10-16,5809.644088943,5834.511811084,5451.573759303,5671.364511749,1224709413.4018707,94193776389.96684
2017-10-14,2017-10-15,5645.575943763,5809.264078376,5591.199516621,5794.824898453,1828047911.4941394,94351059778.72638
2017-10-13,2017-10-14,5474.284930646,5827.686133231,5443.231414249,5648.555273456,3153824603.685932,93797226575.60611
2017-10-12,2017-10-13,4817.774915707,5454.956615427,4809.467690141,5451.116000713,1567842029.4351718,85309596706.74992
2017-10-11,2017-10-12,4776.845908691,4940.049640727,4742.077525492,4813.907853771,1376093088.5583692,80021172487.67712
2017-10-10,2017-10-11,4778.16836386,4919.27935897,4577.272431316,4770.680471294,1844579888.534621,80145431236.60905
2017-10-09,2017-10-10,4595.593790925,4867.038072056,4462.819314072,4778.265492237,1437590264.3313913,77370125493.09697
2017-10-08,2017-10-09,4399.840561695,4605.822534738,4391.704577084,4594.79146643,919376108.2928387,74813792711.00148
2017-10-07,2017-10-08,4347.018631253,4416.203923347,4312.669461014,4401.216587405,781030762.5999701,72450000112.84784
2017-10-06,2017-10-07,4308.291187787,4392.401416326,4296.675659011,4349.048323372,962450001.9424514,72496726484.85666
2017-10-05,2017-10-06,4237.438691778,4348.467991605,4157.650335284,4311.095697472,992029104.0912898,70637114450.47266
2017-10-04,2017-10-05,4312.216362355,4337.574575956,4206.295820913,4235.080828484,974139815.3878238,70852084569.65929
2017-10-03,2017-10-04,4378.062350494,4466.306182269,4237.159334662,4311.980090613,1146606607.6652026,72064864633.8552
2017-10-02,2017-10-03,4362.540620199,4446.342068193,4361.270625569,4384.188461181,1177332863.7969093,73578031457.256
2017-10-01,2017-10-02,4313.690410394,4367.362509482,4258.475163505,4361.139973296,1043389065.9615016,71812315487.24437
2017-09-30,2017-10-01,4128.602804312,4320.661176706,4125.15126162,4312.820212865,995838914.766492,71050825195.68953
2017-09-29,2017-09-30,4174.73,4192.72,4039.29,4128.299490565,1474570557.771083,68398876224.60786
2017-09-28,2017-09-29,4200.67,4279.31,4109.7,4177.53,1848732125.43554,69379222370.56487
2017-09-27,2017-09-28,3892.35,4210.05,3884.82,4199.28,1274666875,66933799781.36332
2017-09-26,2017-09-27,3926.07,3969.89,3869.9,3894.73,1228778118.466899,65105337739.757256
2017-09-25,2017-09-26,3682.84,3950.25,3681.58,3923.13,1050890993.006993,63422971695.593
2017-09-24,2017-09-25,3792.4,3796.15,3666.9,3689.71,842150277.7777778,61671526337.28415
2017-09-23,2017-09-24,3630.7,3819.21,3594.58,3796.46,1089044670.1388888,61878172887.67303
2017-09-22,2017-09-23,3631.04,3758.27,3553.53,3635.53,1383438881.1188812,60364650542.17717
2017-09-21,2017-09-22,3905.95,3916.42,3613.63,3631.03,1233677824.5614035,63080994340.357124
2017-09-20,2017-09-21,3924.97,4031.39,3857.73,3917.47,1397132222.2222223,65307808706.50359
2017-09-19,2017-09-20,4065.2,4094.07,3868.87,3928.4,1705764201.3888888,65897480660.2463
2017-09-18,2017-09-19,3582.88,4079.23,3582.88,4056.1,1645700807.0175438,64291653753.827835
2017-09-17,2017-09-18,3625.04,3664.81,3445.64,3583.22,1441625454.5454545,58836899903.99909
2017-09-16,2017-09-17,3637.52,3808.84,3487.79,3620.74,3077740069.93007,60495396813.30821
2017-09-15,2017-09-16,3154.95,3733.45,2946.62,3638.95,3639263614.0350876,55915509214.27722
2017-09-14,2017-09-15,3882.59,3920.6,3153.86,3153.86,2256522334.4947734,59666179067.442345
2017-09-13,2017-09-14,4130.81,4131.98,3789.92,3880.49,2072152291.6666667,65300057280.37116
2017-09-12,2017-09-13,4161.27,4344.65,4085.22,4141.68,1638364300.6993008,70065404526.28406
2017-09-11,2017-09-12,4122.94,4261.67,4099.4,4163.2,1617781631.2056737,68983366188.9678
2017-09-10,2017-09-11,4226.06,4245.44,3951.04,4122.58,1517856376.3066201,68039152047.20808
2017-09-09,2017-09-10,4228.75,4308.82,4114.11,4232.76,2366424668.9895473,69792799202.14107
2017-09-08,2017-09-09,4599.88,4661,4075.18,4224.81,1993160104.1666667,73748559954.22684
2017-09-07,2017-09-08,4597.12,4655.04,4491.33,4603.03,1932914424.4604316,75581470763.22304
2017-09-06,2017-09-07,4376.53,4617.25,4376.53,4593.39,2368508611.111111,74829602185.44647
2017-09-05,2017-09-06,4236.31,4427.84,3998.11,4384.54,3052981468.5314684,69928775179.33966
2017-09-04,2017-09-05,4582.96,4591.63,4108.4,4224.22,2348947437.7224197,72284484191.10196
2017-09-03,2017-09-04,4578.77,4714.08,4417.59,4581.11,2178595381.9444447,75805250008.3984
2017-09-02,2017-09-03,4892.01,4975.04,4469.24,4568.28,2868830489.5104895,77373634854.56952
2017-09-01,2017-09-02,4703.39,4886.73,4678.53,4879.76,2163654131.9444447,79020071789.49248
2017-08-31,2017-09-01,4565.3,4736.05,4549.4,4704.98,1864586485.5072465,76665580138.87253
2017-08-30,2017-08-31,4579.02,4626.52,4471.41,4568.66,2360344930.5555553,75310050769.53351
2017-08-29,2017-08-30,4382.66,4625.68,4352.13,4576.33,2085864444.4444444,73944224708.2617
2017-08-28,2017-08-29,4382.88,4403.93,4224.64,4381.98,1753622902.097902,71467851471.26085
2017-08-27,2017-08-28,4352.4,4416.59,4317.29,4379.94,1494478105.2631578,71990197747.98267
2017-08-26,2017-08-27,4371.6,4379.28,4269.52,4333.51,1594584895.8333333,71507021360.01128
2017-08-25,2017-08-26,4334.68,4455.7,4307.35,4367.18,1975388888.8888888,72174095100.88203
2017-08-24,2017-08-25,4151.52,4376.39,4130.26,4346.28,2162524808.3623695,69253166450.60843
2017-08-23,2017-08-24,4100.52,4255.78,4078.41,4149.94,2621162673.611111,68521256729.18431
2017-08-22,2017-08-23,4001.74,4128.76,3674.58,4099.95,3542738784.7222223,65051698864.46432
2017-08-21,2017-08-22,4087.66,4109.14,3988.6,4001.47,2392424790.20979,67025089751.258644
2017-08-20,2017-08-21,4193.7,4196.29,4069.88,4108.93,2491604548.611111,68107644315.7089
2017-08-19,2017-08-20,4160.62,4243.26,3970.55,4202.15,3055205365.8536587,67500579074.16295
2017-08-18,2017-08-19,4331.69,4370.13,4015.4,4128.86,2659080208.3333335,70206129858.11028
2017-08-17,2017-08-18,4376.63,4484.7,4243.71,4349.1,2291049128.919861,72153449098.86353
2017-08-16,2017-08-17,4181.93,4381.23,3994.42,4374.59,2602043645.8333335,69547223799.31813
2017-08-15,2017-08-16,4325.13,4455.97,3906.18,4181.96,2925089895.8333335,69577542342.68759
2017-08-14,2017-08-15,4073.26,4323.7,3989.16,4306.43,2774568327.5261326,68861391221.40077
2017-08-13,2017-08-14,3884.71,4208.39,3857.8,4062.87,2929857152.7777777,66698944735.39075
2017-08-12,2017-08-13,3650.62,3949.92,3613.7,3883.17,2129099166.6666667,62286782771.38456
2017-08-11,2017-08-12,3381.28,3679.72,3372.12,3654.33,1772835958.1881533,57533753108.871284
2017-08-10,2017-08-11,3342.47,3453.45,3319.47,3391.23,1378263090.2777777,55815174388.932526
2017-08-09,2017-08-10,3419.94,3422.76,3247.67,3345.37,1624614652.7777777,55242986143.20701
2017-08-08,2017-08-09,3378.94,3484.85,3345.83,3419.01,1658408784.7222223,56232317367.332634
2017-08-07,2017-08-08,3213.94,3397.68,3180.89,3374.01,1213881289.1986063,54368290117.67916
2017-08-06,2017-08-07,3252.91,3293.29,3155.6,3218.02,1406395868.0555556,53335010581.1133
2017-08-05,2017-08-06,2895.89,3290.01,2874.83,3253.94,1595063562.5,51990748734.67447
2017-08-04,2017-08-05,2804.73,2899.33,2743.72,2899.33,951906801.3937283,46766265574.978004
2017-08-03,2017-08-04,2710.67,2813.31,2685.14,2802.24,944016937.5,45247008496.7751
2017-08-02,2017-08-03,2718.26,2762.53,2668.59,2711.93,1232875833.3333333,44815955867.96606
2017-08-01,2017-08-02,2875.34,2921.35,2685.61,2713.63,1094064902.7777777,45888974655.91109
2017-07-31,2017-08-01,2757.18,2889.62,2720.61,2872.31,703399926.8292683,46037036089.01281
2017-07-30,2017-07-31,2726.45,2758.53,2644.85,2752.85,728973611.1111112,44592449133.619225
2017-07-29,2017-07-30,2807.02,2808.76,2692.8,2729.69,1040785760.4166666,45108961348.93496
2017-07-28,2017-07-29,2671.78,2897.45,2671.78,2809.01,1187123459.9303136,45662635660.31984
2017-07-27,2017-07-28,2529.45,2693.32,2529.34,2671.57,779155975.6944444,42692653623.620605
2017-07-26,2017-07-27,2576.48,2610.76,2450.8,2527.5,1225483802.0833333,41410763804.40422
2017-07-25,2017-07-26,2754.86,2768.08,2480.96,2571.07,1128623986.1111112,43420773817.12269
2017-07-24,2017-07-25,2730.4,2777.26,2699.19,2757.5,901618210.3174603,45178257274.69972
2017-07-23,2017-07-24,2810.12,2832.18,2653.94,2731.29,1177193750,45295672920.659805
2017-07-22,2017-07-23,2667.76,2862.42,2657.71,2810.37,1159568854.1666667,45581631722.72787
2017-07-21,2017-07-22,2817.6,2838.41,2621.85,2665.27,2279173832.752613,44966993768.34629
2017-07-20,2017-07-21,2273.43,2900.7,2269.89,2801.6,1435910381.9444444,40792351398.047874
2017-07-19,2017-07-20,2318.88,2397.17,2260.23,2283.08,1460736006.9444444,38319359153.35076
2017-07-18,2017-07-19,2228.41,2387.61,2164.77,2329.8,1294231597.2222223,37592621360.82853
2017-07-17,2017-07-18,1929.82,2230.49,1929.82,2225.04,1167305540.0696864,33967109053.559418
2017-07-16,2017-07-17,1998.86,2058.77,1843.03,1922.72,1033100534.7222222,32032252666.132133
2017-07-15,2017-07-16,2233.34,2233.34,1990.41,2007.37,986982045.1388888,34346519683.52491
2017-07-14,2017-07-15,2357.9,2363.25,2183.22,2226.36,767717547.0383276,37785005617.8774
2017-07-13,2017-07-14,2398.84,2425.22,2340.83,2360.24,1010762498.2332156,39245449471.838585
2017-07-12,2017-07-13,2337.79,2423.71,2275.14,2399.01,1122298913.7055838,38756181593.39585
2017-07-11,2017-07-12,2372.56,2413.47,2296.81,2340.78,1409258055.5555556,38995537206.56375
2017-07-10,2017-07-11,2518.44,2537.16,2321.13,2366.4,678839627.6595745,40817237824.676895
2017-07-09,2017-07-10,2571.34,2635.49,2517.59,2517.59,604168879.5620438,42231153309.486694
2017-07-08,2017-07-09,2518.66,2569.84,2492.31,2567.87,860610090.2777778,41539007844.65748
2017-07-07,2017-07-08,2608.56,2916.14,2498.87,2520.75,795842916.6666666,42038887407.63309
2017-07-06,2017-07-07,2601.99,2616.72,2581.69,2610.6,855108846.6898955,42767295308.169495
2017-07-05,2017-07-06,2601.64,2622.65,2538.55,2602.12,940907729.1666666,42324267936.87564
2017-07-04,2017-07-05,2564.06,2631.59,2559.35,2602.27,984523239.5833334,42661233036.497086
2017-07-03,2017-07-04,2506.47,2595,2480.47,2567,885058337.979094,41454268437.45507
2017-07-02,2017-07-03,2434.55,2514.28,2394.84,2511.31,774739707.3170732,40223413322.74197
2017-07-01,2017-07-02,2480.84,2515.27,2419.23,2435.57,816500590.2777778,40836859702.16064
2017-06-30,2017-07-01,2539.32,2559.25,2478.43,2483.7,937901392.3611112,41500600221.966934
2017-06-29,2017-06-30,2574.79,2588.83,2510.48,2541.86,1075823951.2195122,41934600218.279495
2017-06-28,2017-06-29,2552.45,2603.98,2484.42,2582.24,1368180714.2857144,41716600486.62775
2017-06-27,2017-06-28,2478.45,2536.53,2332.99,2536.53,1568822403.1007752,40197236470.60296
2017-06-26,2017-06-27,2589.41,2615.25,2376.29,2421.54,1288583864.5418327,41527667767.910614
2017-06-25,2017-06-26,2608.72,2682.26,2552.12,2589.86,1022550449.122807,42966779382.097626
2017-06-24,2017-06-25,2744.91,2757.94,2583.19,2610.05,926337222.2222222,44276696645.101135
2017-06-23,2017-06-24,2705.41,2765.17,2705.41,2740.77,1033497982.6388888,44968272011.021614
2017-06-22,2017-06-23,2689.1,2723.74,2642.36,2704.41,1417746458.3333333,44226503618.85165
2017-06-21,2017-06-22,2721.79,2772.01,2660.4,2693.21,1743498571.4285715,44391409680.52759
2017-06-20,2017-06-21,2589.6,2763.45,2589.6,2718.49,1575387560.9756098,43548158023.08497
2017-06-19,2017-06-20,2548.29,2610.3,2548.29,2594.12,1237458432.0557492,42336746351.94983
2017-06-18,2017-06-19,2655.88,2662.1,2516.33,2547.97,1388967874.56446,42488909705.11547
2017-06-17,2017-06-18,2518.56,2685.19,2484.96,2656.57,1342702752.6132405,42367543063.46479
2017-06-16,2017-06-17,2464.58,2539.92,2385.15,2519.58,1610873750,40821932336.84506
2017-06-15,2017-06-16,2506.37,2534.71,2212.96,2459.19,1901055540.0696864,39341909495.37629
2017-06-14,2017-06-15,2717.02,2786.83,2412.94,2502.58,1594579583.3333333,43799593831.4607
2017-06-13,2017-06-14,2659.63,2789.04,2650.38,2720.72,2372858710.8013935,44936810238.074844
2017-06-12,2017-06-13,2958.11,2997.26,2518.56,2672.34,1975583680.5555556,45981996911.796875
2017-06-11,2017-06-12,2947.71,2996.6,2840.53,2964.08,2008677202.7972028,47637489620.186615
2017-06-10,2017-06-11,2823.81,2950.99,2746.55,2950.99,1607817465.2777777,46809628484.38523
2017-06-09,2017-06-10,2805.62,2901.71,2795.62,2813.33,1261414618.0555556,46377568565.261345
2017-06-08,2017-06-09,2732.16,2815.3,2670.95,2805.79,1449076620.2090592,45038070968.339516
2017-06-07,2017-06-08,2863.2,2869.38,2700.56,2735.64,1651149107.142857,46201881714.43982
2017-06-06,2017-06-07,2686.81,2999.91,2686.81,2868.07,1904174738.6759582,46399724054.728714
2017-06-05,2017-06-06,2511.81,2681.97,2510.22,2679.51,1263812083.3333333,42345003196.01499
2017-06-04,2017-06-05,2515.35,2585.89,2452.54,2522.07,1512326341.4634147,41592968557.97311
2017-06-03,2017-06-04,2488.55,2581.91,2423.57,2557.05,1357441736.1111112,41050941794.126495
2017-06-02,2017-06-03,2407.88,2484.62,2373.32,2481.16,1437146944.4444444,39588543260.61048
2017-06-01,2017-06-02,2286.41,2448.39,2286.41,2401.8,1615621010.4529617,39031501458.951324
